i,t,m,Energy,Protein,Fiber,Folate,Calcium,Carbohydrate,Iron,Niacin,Riboflavin,Thiamin,Vitamin A,Vitamin B-12,Vitamin B-6,Vitamin C,Zinc,Magnesium,Phosphorus,Potassium,Vitamin E,Vitamin K
212300091101,2011-12,Eastern,2.253373863888506,4.737077164613465,2.7408519756308536,3.2042470702942314,0.7776099633180995,4.341936385527395,2.540684756190028,3.2065264530391464,2.3706703179934947,3.308832624180405,1.2108534899856043,4.301471478264638,5.544348167983847,4.830646912392528,2.1370821505096766,0.0003027226468689364,7.122885808680857e-05,0.00024277979413083077,0.0,0.0
2123001103,2011-12,Eastern,1.3328317651366366,2.4561563058395515,1.5722022815161067,1.5500009554900478,0.4107722548927729,2.7059160185476276,1.2971070872481734,1.68082481058188,1.2852107156566932,1.8039912190716665,0.6957761481924402,2.0976131387828523,2.728190550831647,2.0518467538168945,1.1814336083983519,0.00016010273296175742,3.930579685122282e-05,0.00014291535321433175,0.0,0.0
2123001106,2011-12,Eastern,1.4810572995850628,3.2195917797509566,1.8473017538155772,2.1179566314002547,0.5123569708567354,3.212178389525555,1.3557552439088605,2.0998262008308948,1.6675112412155013,2.285362224772051,0.9412507028889044,2.9002353667649947,3.598932382809153,2.8259900080873352,1.4480604583910497,0.00028919033910972266,6.816629421872033e-05,0.0002289040448758942,0.0,0.0
212300110703,2011-12,Eastern,1.6535866126475591,2.986916129715954,2.0758494365720876,2.2801811672815444,0.555350376736783,3.8232062239226443,2.236400497902398,2.164645152018283,1.739092440250862,2.4234752982578085,0.8920964228679756,2.721638989330719,3.7580723539631395,2.8027283441262028,1.402214277626915,0.0002219551463272098,6.0384855986079134e-05,0.00021416292369236023,0.0,0.0
2123001108,2011-12,Eastern,3.1624950355159474,6.405815112407091,3.836334005542316,4.028355930784334,0.8400150092924792,6.477377951260716,2.9639380561109654,4.429231810198408,3.298891469830188,4.391201278570515,1.3782770523677015,5.929413039659903,6.991673353819725,5.557461569570635,2.732521457741621,0.0007062051004354683,0.00015055757425464614,0.000585490958112988,0.0,0.0
2123001109,2011-12,Eastern,1.6315989881857358,3.0520088692018774,2.0128852610383827,2.1410918745556713,0.6114687165501599,3.6834392968325913,1.9279366576533528,2.226213972960868,1.6259017302647973,2.350397063793037,0.7342948923635799,3.0299401857706836,3.623098153217604,2.5912958407239017,1.403330317238704,0.00029005249084272536,9.364551847207989e-05,0.00027989409334679176,0.0,0.0
2123001110,2011-12,Eastern,2.65871386836927,5.0038348081621615,3.551318823371633,3.9449124142539134,0.7745924761555559,5.655331697007911,3.014854735643338,3.6175431006496006,2.7238772960661137,4.120848629929808,1.1915888506691046,4.254400386692323,6.529513288885658,5.3739872242290785,2.3511340201122417,0.0005070174538735015,0.0001343034460572121,0.0004112046837502683,0.0,0.0
212300111005,2011-12,Central,1.7892784080966695,4.471568655005121,2.0251895830871436,2.479192185702159,0.43380904142204724,3.2723840182743253,1.6863684670186652,2.6342444646668564,1.917406893536941,2.5832094976585536,0.8130188134874827,4.682281154948383,5.111436526257868,3.924516380664044,1.5903809614419853,9.489309484549229e-05,2.141000843246325e-05,7.944720693843861e-05,0.0,0.0
2123001301,2011-12,Eastern,3.2212441953858173,4.869981048664487,3.675638571442996,3.0354068823786853,0.9852862499301717,5.687961823471189,4.4227722987355085,3.5463094654498772,2.784940799035165,3.502776276890831,1.6832489888547655,4.69395800933375,4.589918103419903,3.79387588155508,2.5765905824276203,0.0006021809074795601,0.00020646202542156348,0.0005758237715581996,0.0,0.0
2123001302,2011-12,Eastern,2.2744418795701677,4.139532933777072,3.0639198188925247,3.4956139901860572,0.8790376646908413,5.38194489680045,3.2120475251576965,3.1548660852930075,2.395440810815132,3.517553892048887,1.1511826928873008,3.92079136007482,5.511224407927672,4.427848315642232,2.043667304454686,0.0003844297255331374,0.00011826967720115922,0.0003649109799638386,0.0,0.0
