i,t,m,Energy,Protein,Fiber,Folate,Calcium,Carbohydrate,Iron,Niacin,Riboflavin,Thiamin,Vitamin A,Vitamin B-12,Vitamin B-6,Vitamin C,Zinc,Magnesium,Phosphorus,Potassium,Vitamin E,Vitamin K
1021000202,2009-10,Central,1.8191991977189566,3.0533026545254316,2.2459743058793107,2.303181387471762,0.4800161572237859,3.5994669327664246,2.3487083111681253,2.097263494766255,1.8801171119582198,2.450945509902308,0.7644674111681895,2.2353304177760074,3.6769294139362767,3.185966251116058,1.5881372719988882,0.0,0.0,2.595781743068853e-05,0.0,0.0
1021000203,2009-10,Central,2.8115789492704932,3.9515227412592884,3.8636140597035915,3.445875762446037,0.9152954021601025,6.728511659866477,3.2566525497435603,3.334586423655014,2.908812234384632,3.7742336269486,1.290284752114919,2.806093961192749,6.509023668018371,5.780513495114754,2.3608084793686857,0.0,0.0,1.970583518542667e-05,0.0,0.0
102100020304,2009-10,Central,2.0509086330553568,2.94100102800019,2.626665801473265,2.4839265336019043,0.745545297516083,5.280695948127182,2.737723015429151,2.3494331513010653,2.085861932937208,2.7418763459767086,0.8582899416579176,2.350850302456426,4.549554044432492,3.522076466734595,1.7151205504261948,0.0,0.0,2.3179352542461694e-05,0.0,0.0
1021000207,2009-10,Central,2.01713375640451,3.2517296969484057,2.59518528351996,2.774927184779032,0.6361262930969053,4.770886366046725,3.0993759497813462,2.4709881368179714,2.1419428416981696,2.9093351427874548,0.9096701230011198,2.4328704070434197,4.579446630557261,3.895350505748976,1.766091711343026,0.0,0.0,2.5555108502278544e-05,0.0,0.0
1021000209,2009-10,Central,7.204126265135567,9.439666388476969,9.646413269424722,9.784498933650966,3.5255513051468728,17.2697000791897,13.982277285570264,7.763213004759443,7.1332396690875735,9.12173975338508,3.0710734247674005,9.143686497867158,11.093916956894875,11.329716395244677,5.421240951170906,0.0,0.0,7.589966185949997e-05,0.0,0.0
1021000212,2009-10,Central,2.07267524945517,3.3563166163085834,2.774706830258301,2.7315225370452656,0.6731612448855191,4.860937864342352,2.0625098758464655,2.4960597715108426,2.263853567265365,3.04504255084816,0.9529789631679202,2.1146853287933274,4.735786954395057,4.060657961366376,1.9896879165581385,0.0,0.0,2.4109146460639063e-05,0.0,0.0
1021000213,2009-10,Central,2.8384051913013777,4.440955707102684,3.7757213643635175,3.5096133445087987,0.7736555267020103,5.658868433730014,3.51968844902231,3.4564244390744587,2.9119753681717144,3.3872769753780636,1.1229511409715307,3.646102517965438,7.071438431945201,6.144868861648028,2.2473238523167125,0.0,0.0,1.9035118977813173e-05,0.0,0.0
1021000312,2009-10,Central,1.900489303052871,3.339062418049879,2.3716732645221454,2.4690798702648618,0.5488909410450018,3.67568445387563,1.925589274095025,2.2243828810072768,1.9972688230374867,2.7180844147396357,0.8694541062290899,2.1513033167884608,4.295914409329498,3.8606761237906078,1.8186125022849604,0.0,0.0,2.300967516918621e-05,0.0,0.0
1021000402,2009-10,Central,2.492900634027302,3.4690327147889612,3.076271124967141,3.116903895870536,0.9531190933193444,6.234253224209254,4.462415459429568,2.7843368011424343,2.452363409113635,3.1410630095957064,1.0003727968467675,3.285805740404082,5.055033091399442,3.547941158053371,1.9507448794422484,0.0,0.0,3.121826086377182e-05,0.0,0.0
1021000405,2009-10,Central,2.561217188699827,3.6892631970817265,3.243417578232561,3.182213630453251,0.899889204345352,6.465109781285319,4.193986242342517,2.9510758775690653,2.560550781871423,3.376658768481105,1.039429982593775,3.145327345350205,5.776662626414364,4.621482486350121,2.0143614787368342,0.0,0.0,2.907136153700442e-05,0.0,0.0
102100040502,2009-10,Central,2.5748138224813815,4.5176461692034975,3.4049918060044693,3.4309585886929748,0.7196140879773064,5.20017992141816,3.1266181299215985,3.22503795697123,2.7801329374315227,3.796472741358978,1.1342022206273972,2.7077664680278697,6.696527031106563,6.470568932547832,2.383140114199552,0.0,0.0,2.425968904465092e-05,0.0,0.0
102100040504,2009-10,Central,4.197931528228148,7.196215885512637,5.743672892920005,5.700915261704117,1.3916166723479335,8.753839114082947,4.570642047985622,5.307637357943871,4.700498058708322,6.022002429257166,2.1753570627275045,4.749337154847333,9.737786474393426,10.255742058047167,4.103263941756482,0.0,0.0,3.703465143628178e-05,0.0,0.0
1021000406,2009-10,Central,2.2253258266740454,3.2855344254933354,2.735513346030946,2.838861939374132,0.7827416347427163,5.20564476542549,3.6287391687479205,2.591058701588506,2.2705543890124074,2.98881700879338,0.9928961066663499,2.701100090057275,4.951807730562031,4.057881412035487,1.8842515629325969,0.0,0.0,2.3512197126119333e-05,0.0,0.0
102100040606,2009-10,Central,3.7038529882443463,5.323586259088797,4.7944319901054975,4.849103778571131,1.4768153794215368,10.019045579156703,5.100144553413448,4.443610769852511,4.116192679116961,5.401803524574586,1.773352812703444,4.350548928952626,8.418871702668653,7.230179655571764,3.087630531899851,0.0,0.0,4.209618551940227e-05,0.0,0.0
1021000408,2009-10,Central,2.4511416687546217,3.478331337827481,3.081006492119979,2.9886529955497805,0.7926432491938518,6.026888783577205,3.568383846774178,2.8317250981837248,2.4974645808502975,3.1814561869672238,1.0749826076476117,2.968259299561737,5.082689160762021,4.251688426155343,1.9645231295264522,0.0,0.0,2.2582948711035338e-05,0.0,0.0
1021000503,2009-10,Central,10.705195075077338,15.031023341729073,14.704615634856996,12.444131473151101,3.5108038247974847,23.23061845338243,9.713940098737815,12.405487504351845,12.36942627192799,14.24991662548724,5.430695188236528,11.8530173908872,21.05005457269583,24.187675307447392,8.455107018582824,0.0,0.0,8.408084461612846e-05,0.0,0.0
1021000504,2009-10,Central,2.6304736872730174,4.6442809978903945,3.5195166226156847,3.63667424864384,0.7782450786480768,5.307130952945393,2.7748467790458187,3.26371587232274,2.878180462671966,3.942415826769611,1.2185081177438695,2.7306903884594274,6.42613907129838,6.172806574525163,2.5922165910771646,0.0,0.0,2.7359718974090008e-05,0.0,0.0
1021000506,2009-10,Central,2.6477516806522208,3.831736964455728,3.475339884926904,3.4669845615797277,1.0101078419811247,7.013719441901468,3.9129141933592653,3.1751503892568356,2.8256238013760884,3.6376348989451865,1.2827351660101216,3.1040613351555044,5.8618609532582795,5.071959819472543,2.2567218433464347,0.0,0.0,2.531326300609502e-05,0.0,0.0
1021000604,2009-10,Central,1.212862317492434,1.8653798268803592,1.5639993747322891,1.5828370942809904,0.3770883881030247,3.043030384668483,1.6348556660988809,1.4410171825422362,1.2202512177400224,1.7492227942029268,0.532906813225248,1.3312820490022113,2.7746671322661656,2.1219541675701503,1.04408563680218,0.0,0.0,1.6074969435677566e-05,0.0,0.0
1021000607,2009-10,Central,1.704385604040025,2.5334526252633425,2.021081502398479,1.9044331381690398,0.52867531253548,3.7407369760879017,2.5071068092254594,2.0424374770634763,1.73437453006737,1.872892589753548,0.5597624368164902,2.71140015169701,4.182334427415532,3.014839592556425,1.2839210592180317,0.0,0.0,1.3239502449559658e-05,0.0,0.0
1021000608,2009-10,Central,3.1207033805334796,5.112475769347756,3.9498604219557127,4.064992547525019,0.9491173492664853,5.927498847213008,4.237359999094485,3.7158230683161264,3.1133841760653085,4.222073385870096,1.3529502863803697,3.727680965147502,7.523511043443116,6.929469442587217,2.7416610190708424,0.0,0.0,2.9163191354575633e-05,0.0,0.0
1021000610,2009-10,Central,3.8668174309922887,6.015342399676657,5.3295586782086986,4.714395014678015,1.0508554886211372,7.612818730850325,4.268072235976364,4.558811919295248,4.1160519001547495,4.718886149186487,1.7163575594387694,4.473571182310598,8.414987084139078,8.538041330838576,3.137697140762961,0.0,0.0,2.413961068980138e-05,0.0,0.0
1021000612,2009-10,Central,1.6253114990788589,2.4389124840309724,2.1152945357634114,1.9818088813713366,0.5148955223021772,3.431914182058749,2.1758146390788715,1.8200293221108972,1.660339759469673,1.9842904699912123,0.5897192262891365,2.107590579854459,3.575364508535959,3.034631474530301,1.3265254910796591,0.0,0.0,1.4252191500240243e-05,0.0,0.0
1021000701,2009-10,Central,2.788442971089674,4.274642308529399,3.7971307072696177,3.6098165032590623,0.8693104362688195,6.599543076610509,4.131453575582465,3.415854938079928,2.9416090943365507,3.789657024562742,1.202529159968641,3.220654570742099,6.885554723794323,6.286765679357982,2.2610131359059995,0.0,0.0,2.456981546101564e-05,0.0,0.0
1021000702,2009-10,Central,3.8420584847410124,5.6204792270831625,5.415394489975236,5.375717893198795,1.5209146569665033,9.53880011302785,5.123706132356836,4.401778245535675,4.145694506232529,5.364384983702551,1.8059713678144231,4.288105646810691,7.640047803138456,7.3550893229391,3.3409103598029484,0.0,0.0,3.455155820180338e-05,0.0,0.0
1021000703,2009-10,Central,1.240870870164394,2.0330824189870667,1.5367658861345488,1.7216863201336239,0.3944335625657375,3.010222820141741,2.167263237173108,1.4806004928359042,1.2881975241003802,1.7819282972014772,0.5018590218342545,1.6808632826649974,2.90847771506728,2.2168986855811244,1.0287549450613331,0.0,0.0,2.2181334117937246e-05,0.0,0.0
102100070302,2009-10,Central,4.104511883397216,7.896148610718328,5.118252971725641,5.638290223772502,1.1340068173593807,6.765497860011522,5.213985321529006,5.004985676145847,4.396982297581182,5.647743308456214,1.9354100495956597,5.4478496054323,9.453706224848325,10.833631332591438,3.82556097185822,0.0,0.0,4.3878335767561e-05,0.0,0.0
1021000705,2009-10,Central,2.9788868614758353,5.046634638284338,3.7483740670580215,4.38506484733648,1.1225129159569303,6.8038205494363675,4.388002345638458,3.7649381466836305,3.3523234448312915,4.450181190703354,1.366574725158006,4.15437127177169,7.595887570038514,5.761499819047094,2.6482057420842535,0.0,0.0,4.1309765814773914e-05,0.0,0.0
1021000709,2009-10,Central,2.2311682665509283,3.3813075510209174,2.869091321842742,2.812100867526988,0.7350343211406299,5.119151399055667,2.5804575428181047,2.6195080985059973,2.348488818709501,3.0209889685872895,1.099834930016447,2.4675956306384847,5.048221034640887,4.23703658839165,1.9678476655794608,0.0,0.0,1.9105921020652002e-05,0.0,0.0
1021000710,2009-10,Central,3.3020581392998847,4.770947383848596,4.2847844007581255,4.1997214900367155,1.1377046029528752,7.672864318975971,4.600839288866793,3.834557503662401,3.5108238730144596,3.8725253176069714,1.3487381212491454,4.878803466693283,8.244518751379134,6.5269632457603795,2.4823340786675967,0.0,0.0,1.979313380845561e-05,0.0,0.0
1021000711,2009-10,Central,2.0030833011412503,2.968899706550795,2.6781782957106564,2.46149328518116,0.6043812093909231,4.731555929598294,2.2203270524601346,2.298007355418193,2.00327631694611,2.759980867789264,0.8716992440697472,1.983771117844605,4.134009154937784,3.4863769760871657,1.7565567561237505,0.0,0.0,2.0304949755065484e-05,0.0,0.0
1021000802,2009-10,Central,4.3629998895090765,6.43882562650704,5.4827143459605105,5.6225767920827545,1.597153656925267,10.002727851292335,7.496495672482033,5.032159765069227,4.585213810921755,5.556675096001955,1.8861809113975028,5.960493391821298,9.618369591281185,8.063950325155544,3.3918052807840438,0.0,0.0,4.340497334594164e-05,0.0,0.0
1021000807,2009-10,Central,4.359971429843259,6.358733349684201,5.431299858950317,4.923878517963196,1.221189025937105,8.471862884535199,6.35607633998437,4.682412988388769,4.279741086404828,5.071499271470647,1.8229670554296045,5.259076610144197,7.4287524518527706,7.1128841690615605,3.46020958965792,0.0,0.0,4.184093805397701e-05,0.0,0.0
1021000808,2009-10,Central,2.3436036442000137,3.8956307892438806,2.911962314446856,2.9440816448261615,0.6284991318786193,4.577058395569892,3.0066563208101846,2.705210983541353,2.4416813610088854,3.1001598311079652,1.0001044963692767,2.88823134272114,4.736039825766794,4.234566230509664,2.033936992781054,0.0,0.0,2.8710277288740076e-05,0.0,0.0
102100080803,2009-10,Eastern,2.344731814588396,3.5363048575415363,3.052341493099835,2.9572475951385546,0.6501535910106069,5.973394579573482,2.828447549333731,2.843312578488476,2.2420321968993213,3.710586349207245,0.9610642122567493,2.2646412368717437,6.156065544946329,5.884909768067778,1.9457758106585414,0.0,0.0,2.212521750592991e-05,0.0,0.0
1021000809,2009-10,Central,1.7040767763452198,2.504437541948032,2.1120841087531823,2.13996962248839,0.5860334677096556,4.392438902312597,2.8252423749947493,1.9588216870268327,1.678768376659197,2.3169699530914962,0.6680448917173306,2.100266936110922,3.848413895999602,2.8838616072221677,1.3605288686115449,0.0,0.0,2.4818872618690795e-05,0.0,0.0
1021000810,2009-10,Central,4.146438465582849,5.507919986622466,5.595483754194741,5.389410701749953,1.553035860937305,10.163306491919974,5.371401961572476,4.401301079805599,4.235831757974429,5.706072485860463,1.7641508507112387,4.3953594961343185,7.446585453586766,6.983510706002226,3.2542933575388155,0.0,0.0,4.2418104071921734e-05,0.0,0.0
1021000811,2009-10,Central,2.3166523097032377,3.767258507685961,2.9583431220376313,3.1117621768242962,0.6839647908724129,4.9460932816682535,3.2689062807543077,2.7711226225222862,2.3506520685958923,3.2828458844785153,1.0613631096424045,2.684509319224121,5.167524663434112,4.668631268809327,2.0328879667551254,0.0,0.0,2.4610988764525683e-05,0.0,0.0
1021000904,2009-10,Central,1.6103351459335702,2.549729677647648,2.123768757042464,2.141189479763891,0.47177183608335976,3.920477159117467,2.2929288662822676,1.9953070583505146,1.6552122964726148,2.372727064872195,0.697218436504206,1.6952894758766843,3.8476546071471085,3.2485657780540946,1.4036971086150976,0.0,0.0,1.9843335541629552e-05,0.0,0.0
1021000906,2009-10,Central,4.612968415835516,7.1272129277525575,6.063495577788957,5.765538140836741,1.3488944849626732,9.689055014549895,7.243057924738594,5.361639044010655,4.77425260843503,5.853722264382334,2.0958283914905267,5.603509800059666,8.452712159068962,8.580830667149478,3.8614803619098987,0.0,0.0,4.513620981042557e-05,0.0,0.0
1021000909,2009-10,Central,3.9136274494051335,5.744982908053283,4.841204315893558,4.44075546768754,1.0916677795044638,7.643007650163842,5.720031172439124,4.201966006935632,3.8320415558497603,4.5929550999389495,1.6236743622857537,4.740344308420955,6.679297106612487,6.259422840269719,3.120413284181256,0.0,0.0,4.01723650563703e-05,0.0,0.0
1021001003,2009-10,Central,4.147016892350262,5.886588695748501,5.755860986817965,5.62011219661606,1.5928980630947263,9.857413081207444,5.029265784274476,4.77836547981451,4.475626332840531,5.892114923593092,2.1056301066889076,3.9042690719478523,9.488823414066758,9.098498529792955,3.6757327330267224,0.0,0.0,2.511959273392491e-05,0.0,0.0
1021001004,2009-10,Central,1.748827545451746,2.7447899264115367,2.1928066910892277,2.1524213291254894,0.5313610145993575,3.54269574958778,1.9762559989500719,1.9552194319840903,1.7689037769998717,2.3267798103001422,0.7541560717190666,1.967639484040176,3.448770761773689,2.813570375593918,1.6204530858179615,0.0,0.0,2.241940125564255e-05,0.0,0.0
1021001005,2009-10,Central,1.9898224063707466,3.0278187786113957,2.486667185474678,2.4587634349770573,0.6007247296953959,4.37729814215508,2.7820468426102867,2.297963129366526,1.9664382561227538,2.7024040161329657,0.859047433580857,2.2291964751667597,4.358881502132978,3.6634810913425695,1.6880404994197988,0.0,0.0,2.05739108516906e-05,0.0,0.0
1021001007,2009-10,Central,2.6593712788652435,3.959199146305466,3.321105227385252,3.357719142528423,0.8825790921973831,5.844880556501941,3.9893333080414504,3.1249655691431384,2.6533841010616124,3.557380227985483,1.2086891970985587,3.0394412891342895,6.055305454578072,5.29372476651445,2.278905068813489,0.0,0.0,2.3553024192210412e-05,0.0,0.0
1021001008,2009-10,Central,3.4947583063186762,6.894940060238198,4.368351097269316,4.749777367805482,0.8761840988773089,5.688243240509383,3.6702870863416166,4.183129786087365,3.7930286060519642,4.93302984918755,1.6725984881075877,4.311401171517863,8.439539197960464,9.41514671601704,3.21048011805997,0.0,0.0,2.979452155241943e-05,0.0,0.0
1021001009,2009-10,Central,5.299037656274942,6.97335767204902,6.8464987182967585,5.69625846303122,1.7640081830850889,11.117350420450762,5.088804899152709,5.571863530983329,5.056725951336367,6.096113694833684,2.2700191229559508,5.4652177497809555,8.634645464741507,7.926138814631566,4.452029136900031,0.0,0.0,4.611641480532158e-05,0.0,0.0
1021001011,2009-10,Central,1.677354129375958,2.9247616771908,2.1860972465282154,2.318417495788474,0.49879440713999823,3.7659021601292504,1.7829165862049114,2.056888263691011,1.8263428706262193,2.5575904352167944,0.748848537288628,1.8446373631927013,3.95762957526857,3.430633679704298,1.5979086728360778,0.0,0.0,2.5440003683623922e-05,0.0,0.0
102100110201,2009-10,Eastern,2.2374668747224193,3.6189856201627717,2.8765327701819516,2.8697229073001966,0.5897660159784196,4.914557722450578,2.562308863625998,2.6844122811639313,2.050385480209384,3.3396410972525548,0.9663989377141498,2.4698446056831247,5.43518178710968,5.156592188871962,1.9908813762175963,0.0,0.0,1.9760705173892783e-05,0.0,0.0
1021001107,2009-10,Central,1.691260709616526,2.7596175219119896,2.176748471133479,2.2222142472471513,0.47678556001250777,3.557453404985274,2.208502411508443,2.0805395719461477,1.7278821235881079,2.265031785714034,0.7111325892372787,2.074077033940623,4.2323591468133115,3.495605122674278,1.4366619447615463,0.0,0.0,1.6711208339657622e-05,0.0,0.0
1021001109,2009-10,Central,2.0620540339001687,3.098285478282799,2.8571095898888768,2.8392772256136345,0.6699443862145009,5.063356824887753,2.5707154192228634,2.503740757541669,2.1528320410479296,2.9368600820661555,0.9267695555946366,2.2172902671351733,5.271838940616896,4.450061645922154,1.7170956335930716,0.0,0.0,1.7779257466904293e-05,0.0,0.0
102100110901,2009-10,Central,1.9825596064202757,2.8400117554193316,2.5523734103151705,2.3488511381650947,0.60456363555284,4.856364866440022,2.8977187952703902,2.3684444521664223,1.9210981512786696,2.5555476619955915,0.8144988054124072,2.291896976505735,4.336385316288154,3.435403430690573,1.583884612453409,0.0,0.0,1.9026257852270023e-05,0.0,0.0
102100110903,2009-10,Central,2.509115857612633,4.030626877239702,3.1013480147405845,3.317000224878752,0.8182351282602612,5.161724945787229,3.77952612881676,2.9478232372422837,2.5369708221874085,3.404023440292455,1.0538211113142524,3.2343421645320367,5.853274670517795,4.82467051069197,2.131867959377838,0.0,0.0,3.024062051901645e-05,0.0,0.0
102100110904,2009-10,Central,2.7219351227906707,4.795898985456227,3.4682382942325947,3.93381087394648,0.9021450945177455,5.5160241575985,3.6339919253026163,3.4416050722834055,2.931533269823051,4.092423276586343,1.2356467344769118,3.40318429838372,7.104045875698313,5.89866377180398,2.5578309703631144,0.0,0.0,3.353703756106089e-05,0.0,0.0
1021001110,2009-10,Central,13.544928228637062,17.16625415290689,18.22517114702728,13.72851725930898,4.166092120523129,25.03452401353085,19.87473989832122,14.076934717595842,12.657176792509667,13.942038490430908,6.0104563661820185,14.410598551402543,18.4323683860144,21.90997200377855,10.534812640441784,0.0,0.0,9.053745536498136e-05,0.0,0.0
1021001202,2009-10,Central,2.1630209045665634,3.741701522229541,2.852967342283498,2.9441358472685955,0.6632152701519471,4.776322939854343,2.506894893546739,2.671665862326607,2.446480562726757,3.132331258516319,1.0077373267299032,2.574844991654518,5.177029834181652,4.7301830302800845,1.998120358237428,0.0,0.0,2.419404804540455e-05,0.0,0.0
1021001205,2009-10,Central,1.2492144364167714,1.8549577721120962,1.6688510039986768,1.6087373487781613,0.4150243951460108,3.0031499930176957,1.4268131281439593,1.4619952842817325,1.2591829762594866,1.8038695275576324,0.5889589187681349,1.1708833789077682,3.055486145820381,2.3881112036001504,1.1398963915485056,0.0,0.0,1.3251184199781434e-05,0.0,0.0
1021001206,2009-10,Central,2.3861635353521082,4.0865459720028845,3.061768785262586,3.55009911895754,0.8543463526932669,5.479319604378106,4.058495153630153,3.0381707326907805,2.6230800789465873,3.6786647675153192,1.139279647888121,2.9827282526427004,6.0377015759097,5.311689895673054,2.2252444672887752,0.0,0.0,3.112041100700661e-05,0.0,0.0
1021001208,2009-10,Central,2.4098986685167842,3.8511683953591747,3.312753812938567,3.140593179423911,0.7045650104028123,5.120760873150343,2.8728436828143757,2.93845114103946,2.4749350256491067,3.4712735372558385,1.0914276447704254,2.2793108388519157,5.513478954163348,4.96650816281721,2.2703504319345558,0.0,0.0,2.139607743959543e-05,0.0,0.0
1021001210,2009-10,Central,2.1739608211712866,3.452521169574995,2.658910855719571,2.741666566117418,0.6322761389426921,4.454237136869334,2.932584874723083,2.5056829015550073,2.165665560823539,2.9141886369109335,0.9526561511397442,2.6007103436551544,4.680486853361161,4.033484364214258,1.8607224342672888,0.0,0.0,2.3129205598813912e-05,0.0,0.0
1021001211,2009-10,Central,4.4469329531435475,6.553012583189082,5.596988135757691,5.725389522164957,1.6284425938473288,10.187101632239958,7.635840360658988,5.128727461002326,4.6752277589738025,5.654159240053117,1.9255497081036117,6.067461715879702,9.80021606405426,8.251982518341993,3.4530307659864614,0.0,0.0,4.370729421766469e-05,0.0,0.0
1021001301,2009-10,Central,2.494654637867861,3.737034032509177,3.190557000828703,3.2945681748015327,0.8724352972657529,6.093981841678159,4.339845470812865,2.9498838813010786,2.6061688094182003,3.277875718692758,1.026251158124309,3.384060684488126,5.956336931849722,4.653037331175686,1.954952111126648,0.0,0.0,2.6112260227980854e-05,0.0,0.0
1021001302,2009-10,Central,2.9100608072274334,4.654898719161046,3.8484237233390126,3.8007170276922415,0.8712975263644374,6.254840399951774,4.184627686185022,3.5222319644189364,3.1653628547586434,3.785587535630814,1.2390520016656112,3.764917420962171,7.194342895917036,6.605067538316588,2.3408780927151773,0.0,0.0,2.4352155220682363e-05,0.0,0.0
1021001304,2009-10,Central,1.7497849321266201,2.616820913674132,2.2229485708451096,2.1452213903538127,0.5416860598371621,4.141786875088666,2.2158563965739817,2.0654273649415043,1.7425261411489328,2.4162253445368824,0.8087930858206108,1.8322092073802736,4.004447482979353,3.3190757024199087,1.503649278121735,0.0,0.0,1.7206121588139457e-05,0.0,0.0
1021001305,2009-10,Central,1.5394858037686312,2.1948966320935854,1.884279264929522,2.0723614068182687,0.6814892552328307,4.340036312480596,3.090566006396618,1.7726539388093459,1.545907101589816,2.099324368993083,0.605508931252965,2.141729332074618,3.6262269614033946,2.240081696194314,1.210165781636799,0.0,0.0,2.608537462638165e-05,0.0,0.0
1021001306,2009-10,Central,1.5125049042039882,2.324870546594135,1.8692156480220936,1.7959618138123932,0.4256902075352441,2.991861182688647,1.7131929992899093,1.6633720188664027,1.4743588803672332,1.9345631165569828,0.5944596041194484,1.7145675051549063,3.036789747169639,2.4751005114668416,1.311909589087398,0.0,0.0,1.8548077357190446e-05,0.0,0.0
1021001307,2009-10,Central,2.4181926054370044,4.177700729687797,3.298063220652492,3.2347622612366638,0.698928939295847,4.850008991676968,2.736358172435178,3.0023983932927814,2.7162897335983183,3.3645762342540504,1.1011266402530402,2.719270915027116,6.159894800880674,5.974975462615258,2.214137642005664,0.0,0.0,2.0153020399359893e-05,0.0,0.0
1021001308,2009-10,Central,5.887873626236771,8.411745830268725,7.523211593876485,6.555144848679759,1.6627359595562963,11.295539112084056,8.524656784390615,6.33004071620309,5.817788755711873,6.673844886048471,2.521947490191747,6.980460427074097,9.976963292677757,10.218161953668584,4.600548310497794,0.0,0.0,4.6744819166195696e-05,0.0,0.0
1021001309,2009-10,Central,3.7168836506665417,5.52695835981571,4.7109213111827755,4.4610088264347185,1.1507140098614428,8.447217755218842,3.4587875630503335,4.2450107522895895,4.151619929401186,5.335302416861237,1.7032737323008764,4.260496007535123,7.387893372947249,6.523791245945795,3.0750220138182716,0.0,0.0,5.634265929257927e-05,0.0,0.0
1021001311,2009-10,Central,2.5336860711515246,3.87547638910277,3.220885473521233,3.193171963224268,0.882403188425325,5.5660777909146875,3.0558389906472074,2.9390042259528806,2.6140431956650225,3.3928076796241164,1.1145059453043444,2.9943449864513556,5.745244470831969,4.702071012094119,2.229464172556956,0.0,0.0,2.6088263052446323e-05,0.0,0.0
1021001402,2009-10,Central,2.1626999784850365,3.367382184379268,2.783146013052329,2.806197328536637,0.6642788107313611,4.962435837231112,2.7267860196159592,2.5485099296976594,2.329363209981628,3.064521817278763,0.9171660811199177,2.550061518890635,5.181233516062804,4.240410897462121,1.8013121840455173,0.0,0.0,2.4528008828004543e-05,0.0,0.0
